Episode,Reward
3549,-812.6014309562406
3550,-685.6057937390102
3551,-566.986865956914
3552,-434.3406368446347
3553,-829.0979040000766
3554,-698.3634967709638
3555,-928.6191766600754
3556,-585.111530524763
3557,-681.9602585525816
3558,-812.5213253415893
3559,-678.9161285652397
3560,-822.6661510142129
3561,-843.6786580487537
3562,-695.9741412790088
3563,-699.5617416659272
3564,-655.6524740572506
3565,-665.055868613171
3566,-927.1755726049206
3567,-813.9633842449645
3568,-600.1743998268338
3569,-671.5339837100887
3570,-593.2018912935301
3571,-796.8020191924502
3572,-686.2911576249
3573,-706.1828405730472
3574,-682.5318430255919
3575,-679.9051611728003
3576,-688.9212876009477
3577,-838.7861943985773
3578,-569.056450480011
3579,-562.3110900902358
3580,-704.0318364664603
3581,-694.8960519384015
3582,-846.8981785760967
3583,-806.6407386900917
3584,-702.3332363473122
3585,-705.0786003347356
3586,-701.663937911968
3587,-972.7490056807072
3588,-461.9725877653825
3589,-699.1132977609071
3590,-631.2377774058834
3591,-612.120810876399
3592,-600.4769890169348
3593,-687.4403734877284
3594,-682.8083265938584
3595,-743.2172183248757
3596,-700.7673648428638
3597,-569.6664431664242
3598,-924.5862632907664
3599,-800.0170614184118
3600,-684.6311141288331
3601,-676.0702399397904
3602,-587.6264282123462
3603,-702.9370592199996
3604,-693.0192068620001
3605,-561.3710281807613
3606,-790.8951314887454
3607,-808.4598109512672
3608,-710.3535323529977
3609,-755.2426115056224
3610,-676.4230831470719
3611,-559.763624232009
3612,-694.2397577048712
3613,-1059.8355865939718
3614,-580.9081498722585
3615,-802.5583023801614
3616,-821.9902217064581
3617,-946.3155768331475
3618,-694.8868623787863
3619,-669.1928519767196
3620,-910.2125392481372
3621,-686.7082001770858
3622,-681.506250729102
3623,-904.7259777260595
3624,-568.818338195748
3625,-564.7093300417912
3626,-675.157071357849
3627,-782.9991284632183
3628,-690.4951468485148
3629,-669.7916445028463
3630,-685.8273863256184
3631,-923.6022921498289
3632,-754.3610361643207
3633,-799.534789926538
3634,-587.065421919018
3635,-565.4098801738356
3636,-593.4902867184226
3637,-786.5713377555371
3638,-838.4512115711727
3639,-789.2202582051534
3640,-565.7262722489986
3641,-683.8246718983274
3642,-681.0117327277006
3643,-662.8241518170119
3644,-565.6673674489249
3645,-700.4180442228459
3646,-564.7678437411527
3647,-700.4193011030942
3648,-607.7719735627642
3649,-488.7169403384209
3650,-576.1707886064085
3651,-809.1541752056502
3652,-951.8730668838182
3653,-700.3104334204346
3654,-567.1773635525217
3655,-561.9668391051266
3656,-694.0014219533981
3657,-689.8752987920991
3658,-692.5753249350595
3659,-474.59185464066286
3660,-861.5144109312944
3661,-572.1561566682287
3662,-658.8994455051802
3663,-690.0740500066066
3664,-692.7281943807529
3665,-702.0857919012669
3666,-564.8770079287929
3667,-618.186134088934
3668,-583.8580645403327
3669,-665.0145369870601
3670,-701.7888781963658
3671,-668.7627631945182
3672,-683.9405835048835
3673,-691.5774510911726
3674,-960.358086933703
3675,-692.5965663098801
3676,-836.9224531355516
3677,-678.8064814411925
3678,-654.27922714463
3679,-690.1562752651461
3680,-696.6231079161711
3681,-686.1045273430008
3682,-780.4544632431795
3683,-621.3026847167628
3684,-675.0463818030479
3685,-781.9241102327097
3686,-610.8838629209922
3687,-802.9417137935878
3688,-651.6492101818044
3689,-737.6825933433134
3690,-562.2974986878896
3691,-830.1124686987945
3692,-828.0931463478033
3693,-804.6800907664119
3694,-662.425490837301
3695,-569.1771555540593
3696,-805.1725981458275
3697,-563.3278137602384
3698,-813.3670644844535
3699,-695.7756408596204
3700,-697.1876358394343
3701,-566.9451352231163
3702,-723.1900761462413
3703,-546.899350290389
3704,-687.1097587978186
3705,-795.7489886139533
3706,-579.1087884218508
3707,-677.7608832274997
3708,-436.1500229316749
3709,-706.7463357746774
3710,-579.702759457373
3711,-672.7255150231773
3712,-675.7149347664702
3713,-566.7895408186787
3714,-683.243177905863
3715,-559.1506028271423
3716,-905.0609574781732
3717,-559.1663728292101
3718,-657.9884572302452
3719,-435.8309275592168
3720,-730.0102564390561
3721,-662.6457508453345
3722,-684.932275872212
3723,-711.8449311921667
3724,-704.8822595181047
3725,-819.256307934309
3726,-591.0275965488884
3727,-563.6950766625985
3728,-801.1702068410772
3729,-804.7433921745009
3730,-589.8365537769113
3731,-677.6918967485713
3732,-681.2334173014924
3733,-566.1270463841105
3734,-800.2138193199169
3735,-695.2005614213964
3736,-708.3250099026246
3737,-560.760674180441
3738,-484.6674920092038
3739,-701.0898083278778
3740,-679.3875363712714
3741,-595.3799128498138
3742,-693.3099099423957
3743,-568.5752465162496
3744,-488.32678843949225
3745,-675.4182677598845
3746,-433.1520404627637
3747,-710.169846389018
3748,-686.1130882994659
3749,-684.7552938433485
3750,-802.5614040412823
3751,-699.7897209827426
3752,-719.8685616594814
3753,-690.9568685178536
3754,-566.0665031342577
3755,-552.172439453768
3756,-776.6878634986969
3757,-548.7885037328774
3758,-703.3324342680478
3759,-695.5894513169109
3760,-792.040852123137
3761,-690.7793358357746
3762,-562.0241059050733
3763,-561.3709086604667
3764,-563.886605475333
3765,-852.8275736749723
3766,-441.3240227291606
3767,-555.9243103636134
3768,-694.6387152758276
3769,-606.5774827251105
3770,-451.18170393178497
3771,-568.4562513646681
3772,-668.3500454150427
3773,-582.0643650551858
3774,-918.8817194065172
3775,-682.6703264128573
3776,-560.4535782214413
3777,-565.0010669313078
3778,-448.64744636021493
3779,-662.7734533618715
3780,-592.7768465208115
3781,-567.1026639087448
3782,-674.2524461556897
3783,-583.9690713096844
3784,-801.045834920738
3785,-699.7036818302612
3786,-564.7533733631751
3787,-643.4417377772803
3788,-442.0254547396333
3789,-567.1659630920437
3790,-663.0991262029011
3791,-564.2521060781514
3792,-695.7491161657823
3793,-567.8388332895202
3794,-800.8633724777219
3795,-657.5578639150383
3796,-769.9490334072314
3797,-684.713661645001
3798,-425.8906144223222
3799,-568.9388371591288
3800,-672.9349028746449
3801,-559.9361745696284
3802,-562.4222136589207
3803,-450.7328022838183
3804,-549.1685607125636
3805,-502.63671187935955
3806,-645.8492307274353
3807,-594.1582088157703
3808,-568.329198957622
3809,-670.5201978974588
3810,-677.0683511068312
3811,-561.613246060783
3812,-556.2211547145916
3813,-446.41789273928646
3814,-674.2374330178643
3815,-818.7603714593084
3816,-566.9163195830779
3817,-452.42325865117783
3818,-562.4037114949714
3819,-828.4483107292612
3820,-675.7180884303983
3821,-433.36303249237034
3822,-668.536231371625
3823,-439.78190953810076
3824,-438.704066545242
3825,-568.757750596749
3826,-654.5362319505033
3827,-762.5020872946565
3828,-721.2121380440161
3829,-560.3215949122055
3830,-563.2466982819625
3831,-561.9882905196215
3832,-568.4748804055872
3833,-696.9785806498599
3834,-653.7256185605795
3835,-801.1341474075643
3836,-560.1936699297497
3837,-1024.108111010923
3838,-698.6104292395751
3839,-559.840838341502
3840,-680.5112974598146
3841,-430.149646440582
3842,-456.3202655415929
3843,-559.9994844382312
3844,-451.86502692536413
3845,-670.318326956328
3846,-671.8384258953697
3847,-694.8866730055117
3848,-562.7968276443099
3849,-603.0478395460229
3850,-557.2405613738291
3851,-739.7898064246772
3852,-981.837257793676
3853,-839.6780543315843
3854,-771.4878637484297
3855,-676.9108983629394
3856,-441.9151585061889
3857,-586.6465171301446
3858,-666.8332886524574
3859,-598.2502117709877
3860,-431.8572120392319
3861,-736.9549192660102
3862,-447.3408909127542
3863,-569.7039574350567
3864,-550.7319945024567
3865,-558.7683091582245
3866,-560.716767245038
3867,-679.079108398812
3868,-434.5633328177338
3869,-567.4606181455981
3870,-547.6727227986427
3871,-430.34339982772866
3872,-701.5982174009197
3873,-673.4164767854633
3874,-596.4068472056981
3875,-687.0527047358842
3876,-448.3387403278931
3877,-607.1253792739345
3878,-558.2663547010261
3879,-643.8061695656213
3880,-519.729364622975
3881,-546.4111664309114
3882,-738.2065249992086
3883,-834.4861184791465
3884,-681.6796205568544
3885,-607.4487081536199
3886,-520.968629512148
3887,-426.16890560260975
3888,-559.7516277676543
3889,-432.7928840974904
3890,-652.1838351913007
3891,-477.6055091154709
3892,-572.3813361380622
3893,-404.62383522471447
3894,-672.7394180080512
3895,-544.7266793221494
3896,-570.6745881540319
3897,-572.2177311484818
3898,-557.3972158148914
3899,-561.1256040688532
3900,-434.1466310057269
3901,-567.4775372095514
3902,-656.719521983426
3903,-566.9119983257838
3904,-682.2034121811681
3905,-759.4012585115
3906,-581.9735668900898
3907,-603.697030534264
3908,-561.6556904574361
3909,-565.7291962566568
3910,-690.8482137440218
3911,-680.5966408910125
3912,-451.0810874357342
3913,-566.0743728851293
3914,-673.8656210464114
3915,-692.0681632657513
3916,-747.1893264730164
3917,-591.0548580923735
3918,-569.2896531187961
3919,-683.4743525417948
3920,-816.3837416830671
3921,-558.13575494627
3922,-573.7911775870549
3923,-555.6612077801195
3924,-435.84700073209416
3925,-566.1436414697357
3926,-433.2154779662133
3927,-829.3981739521965
3928,-662.5221764220689
3929,-626.547253427825
3930,-953.2337142486632
3931,-565.7991355352451
3932,-708.6328059988932
3933,-553.0730768551006
3934,-562.1046933262356
3935,-667.388372860458
3936,-694.3692271062556
3937,-800.6900032539677
3938,-556.1613925165178
3939,-668.8177403392828
3940,-677.1167032782421
3941,-564.6723728029335
3942,-714.3964593206132
3943,-537.1554772262086
3944,-430.7369850548017
3945,-808.6035399459582
3946,-431.8454725593197
3947,-559.7827624697165
3948,-786.4565661349064
3949,-698.2861829187758
3950,-657.259287350297
3951,-597.3434564976154
3952,-456.46986399271645
3953,-443.0270684673318
3954,-695.2248154240468
3955,-693.612733677689
3956,-555.7219194288581
3957,-513.9078624173478
3958,-685.8102256684581
3959,-563.9085350456867
3960,-599.3823832524259
3961,-549.6386542835961
3962,-792.1424159232696
3963,-678.9085364857638
3964,-826.1464835421988
3965,-464.5262451355903
3966,-438.5638622145953
3967,-554.2448001166495
3968,-568.4871469287939
3969,-426.5257111294404
3970,-854.129377439529
3971,-656.5026920327334
3972,-563.7077575188259
3973,-561.1394193605461
3974,-814.2726369060116
3975,-679.6253182386451
3976,-556.9936053538157
3977,-568.3623287057768
3978,-673.5848453381038
3979,-437.95690732157664
3980,-546.6062487348488
3981,-571.4984391179793
3982,-679.4644415130953
3983,-496.61946164166704
3984,-558.0155045024122
3985,-686.4085319442381
3986,-566.7119792634724
3987,-441.8181963430995
3988,-551.9827534203181
3989,-690.8833565376257
3990,-696.1819198381323
3991,-783.7560734262278
3992,-572.2000912023598
3993,-722.5827053467547
3994,-701.6764202869281
3995,-675.0880422611425
3996,-688.0346020769636
3997,-682.344450876968
3998,-451.8279895959373
3999,-673.1845706990554
4000,-575.898208576091
4001,-685.5189640943394
4002,-677.4405003249067
4003,-559.8773484539739
4004,-566.5062613609931
4005,-317.24330436421627
4006,-564.1873891005379
4007,-566.4186966882826
4008,-648.7161314405827
4009,-635.6124567100243
4010,-563.6202009648866
4011,-763.8711290029572
4012,-813.5573464919705
4013,-557.2326114007977
4014,-806.5478507650431
4015,-790.2556394475729
4016,-435.0679483115869
4017,-858.2981420323807
4018,-551.9057545529924
4019,-861.0146497295513
4020,-557.8655814658706
4021,-493.4754559364296
4022,-677.7589120622071
4023,-573.8423188227861
4024,-464.204239043849
4025,-558.617299722911
4026,-564.578106637324
4027,-721.7867907631552
4028,-558.4918773917656
4029,-553.4865459200415
4030,-454.30820894363404
4031,-565.6980892356108
4032,-662.9366258345499
4033,-565.0364645347936
4034,-553.7909368130238
4035,-567.6309793780396
4036,-609.476264874682
4037,-761.6471020804946
4038,-778.9321759587389
4039,-617.0710448145104
4040,-778.0427723736798
4041,-562.3489525707312
4042,-566.193134883595
4043,-495.0622805092576
4044,-567.816094592882
4045,-488.98436461802027
4046,-427.6825213878831
4047,-730.3914954202103
4048,-562.8120188387076
4049,-452.03680107866336
4050,-555.7792666019875
4051,-578.6724342759111
4052,-316.69248976312355
4053,-563.302251569067
4054,-780.2203174119343
4055,-434.2047878275245
4056,-563.1361413497364
4057,-563.4896942218952
4058,-881.149386933987
4059,-427.23834257571633
4060,-565.9221853355377
4061,-448.8424989905166
4062,-681.1799074951051
4063,-562.7200576145988
4064,-685.1720058729161
4065,-679.150924720955
4066,-567.4925443074983
4067,-565.3172928098546
4068,-767.3237488447307
4069,-560.7103720631605
4070,-435.5847077239282
4071,-436.6122225127088
4072,-681.6784899265566
4073,-861.9711499837088
4074,-547.7481445602065
4075,-438.7947169869927
4076,-439.22264473367943
4077,-904.1111236728224
4078,-568.4290897838322
4079,-680.0571579123273
4080,-645.1718956258018
4081,-716.7490306066899
4082,-604.5370377938481
4083,-503.535288217404
4084,-559.1221060070351
4085,-666.0791299769435
4086,-780.0851411953438
4087,-628.9248409001029
4088,-501.4058888510457
4089,-582.2782292959937
4090,-882.974686594696
4091,-604.0399110747957
4092,-557.2385297254523
4093,-714.2394427709994
4094,-778.4364911963046
4095,-543.0366766935989
4096,-558.1730441291702
4097,-675.9718958442332
4098,-566.0496421553545
4099,-430.77244452642685
4100,-556.6645403785651
4101,-691.4666846635057
4102,-561.2918065072655
4103,-683.675538527316
4104,-566.4076123734932
4105,-573.8775212839859
4106,-553.480148489371
4107,-568.033614263495
4108,-650.3339327420634
4109,-560.9481061304725
4110,-544.9656164552296
4111,-675.3773565035984
4112,-593.3512194582328
4113,-672.926827719997
4114,-689.5988142050667
4115,-564.6520016681468
4116,-563.7644480065286
4117,-435.44659778487477
4118,-694.5789971329249
4119,-881.5303823814555
4120,-573.5283145499184
4121,-699.0898996372707
4122,-595.639222634043
4123,-606.604428096653
4124,-329.8971621501395
4125,-628.7912625031751
4126,-667.2958792089589
4127,-551.8778474205785
4128,-750.4835557438611
4129,-443.00987970226294
4130,-672.7508722926602
4131,-567.6896524002054
4132,-435.51205970458517
4133,-793.14977587016
4134,-555.5094190386202
4135,-672.2784708645405
4136,-575.7828559432489
4137,-567.1582955217025
4138,-567.2725741862301
4139,-437.5693125350183
4140,-462.0798980596527
4141,-560.8539879560578
4142,-719.3345242391432
4143,-686.9571941279967
4144,-812.5768297431003
4145,-788.8680362298043
4146,-793.9044261444157
4147,-543.5111407756979
4148,-747.6334380243904
4149,-821.6862550504025
4150,-480.70083745256824
4151,-633.4936111091927
4152,-554.2658594345309
4153,-658.214895789608
4154,-555.6201114256098
4155,-564.6984112935282
4156,-664.7240121439099
4157,-574.1210369282697
4158,-683.6234563690015
4159,-440.56882325488914
4160,-766.2754456164139
4161,-793.9495772836874
4162,-432.7092360107527
4163,-697.6919243043782
4164,-635.3667574165454
4165,-564.8370112021034
4166,-824.4744945513111
4167,-540.1815783310248
4168,-772.7980602863606
4169,-564.7287350553962
4170,-552.4122838944185
4171,-572.9336065622199
4172,-836.486106531068
4173,-794.1903554362274
4174,-748.9137893246652
4175,-558.734352462623
4176,-787.6595151263335
4177,-611.3667963450714
4178,-678.1271226101707
4179,-589.0513387776712
4180,-589.03870219768
4181,-795.5758112140547
4182,-544.4988731977844
4183,-564.1962739075918
4184,-576.5888838327953
4185,-618.0046363346995
4186,-561.8036704493645
4187,-684.1239375801925
4188,-698.3925808946288
4189,-678.986853976729
4190,-903.8807010166172
4191,-714.3512526995586
4192,-559.3576152850111
4193,-679.3012803924516
4194,-814.4712471194455
4195,-686.0511510626502
4196,-566.2705031956793
4197,-693.3254790678087
4198,-802.9828087986477
4199,-664.6786009535105
4200,-566.262671278886
4201,-558.7054342423465
4202,-453.8898555154378
4203,-802.0398368790163
4204,-437.2715541692334
4205,-813.0204568155274
4206,-534.3997939358915
4207,-767.9367721491292
4208,-543.0729479179874
4209,-434.94723659739765
4210,-560.8966432742117
4211,-812.9919545589089
4212,-307.3588448983273
4213,-561.1770423070947
4214,-556.6916827816209
4215,-686.7714034849294
4216,-550.7559359284534
4217,-693.656489151637
4218,-564.0569870762738
4219,-477.41263429981484
4220,-560.9555956698692
4221,-805.2819480065701
4222,-550.654244953983
4223,-681.9280165725369
4224,-535.4652742640017
4225,-558.9576337176298
4226,-560.7083721184222
4227,-564.3580532881178
4228,-436.9109021417313
4229,-593.7308003685587
4230,-576.8366675892187
4231,-676.0616315231283
4232,-588.2190402102876
4233,-577.920707674103
4234,-567.869418448738
4235,-790.2143414392599
4236,-669.6964794761467
4237,-684.0259261968596
4238,-759.6018951188753
4239,-642.887280036984
4240,-556.5006062481094
4241,-785.0614740609943
4242,-782.9313489087563
4243,-562.2009084370668
4244,-435.68281005029655
4245,-434.43967442515236
4246,-757.3905219838404
4247,-344.5057451588877
4248,-432.75385785932855
4249,-690.8991045503614
4250,-450.24178083176065
4251,-848.5193378620905
4252,-561.9618774107698
4253,-562.7739974457771
4254,-570.439135847589
4255,-550.600606461387
4256,-828.8670440683683
4257,-723.6436000807432
4258,-555.8348624600767
4259,-559.684049786754
4260,-779.9507883078414
4261,-797.3974735859038
4262,-664.6405786315845
4263,-657.8827093743081
4264,-668.5986780415152
4265,-821.6230305783059
4266,-548.3506241388546
4267,-537.7595982509806
4268,-807.6056906153583
4269,-560.2507902645297
4270,-702.2731641733321
4271,-589.4576080063842
4272,-554.0049293929627
4273,-563.0659789221016
4274,-563.9982232381311
4275,-698.798686960916
4276,-559.0928949024319
4277,-432.337525659939
4278,-507.23921290306134
4279,-566.8531214199327
4280,-784.7780661640177
4281,-478.7535434635256
4282,-675.9318343480977
4283,-565.0702861362048
4284,-687.9526165248013
4285,-555.1788673463104
4286,-593.9958700280297
4287,-559.0805905387832
4288,-694.3783386555762
4289,-580.9856781681128
4290,-734.0553930143868
4291,-789.0958063898311
4292,-687.3825904532097
4293,-586.4510214949996
4294,-576.085019773801
4295,-681.2684613046408
4296,-560.9897051904004
4297,-543.8863127732344
4298,-670.8771711426971
4299,-565.1072832926626
4300,-790.8002272523545
4301,-663.9500193939137
4302,-434.77431416026957
4303,-550.0537057057851
4304,-946.0688911053062
4305,-553.620594760427
4306,-565.4887584482307
4307,-677.8201524670694
4308,-531.3723397443803
4309,-456.79368535965295
4310,-558.3008659195981
4311,-664.224947009546
4312,-657.9637734807977
4313,-557.6683178726432
4314,-518.5971435398684
4315,-544.5848348105051
4316,-433.4826971628638
4317,-665.0823267415201
4318,-540.2130558503525
4319,-649.8146302665172
4320,-733.8705813997202
4321,-576.5081292896149
4322,-551.1433789699859
4323,-424.6056800674447
4324,-540.4643133271427
4325,-547.8505770636466
4326,-470.9651512297081
4327,-435.3321698690485
4328,-433.10907883751895
4329,-555.3127752877609
4330,-551.6553755658748
4331,-780.3095712290071
4332,-452.5703128825545
4333,-680.166883895994
4334,-799.464592846275
4335,-440.42960205354024
4336,-548.9143586184134
4337,-655.8249025829201
4338,-562.7275557709588
4339,-674.2994056019485
4340,-845.4674595550358
4341,-769.6364036701485
4342,-1003.3332068279509
4343,-427.9559686909326
4344,-564.6368375067982
4345,-566.100375718865
4346,-455.2171705376706
4347,-821.0203304940551
4348,-697.463986150077
4349,-668.174848258602
4350,-819.6914058406965
4351,-432.0229713318882
4352,-685.257818314758
4353,-438.0390941627689
4354,-564.5359185215664
4355,-564.1163257737227
4356,-681.527385735804
4357,-555.8883631801344
4358,-693.7646036396548
4359,-562.0744313306743
4360,-564.8513297992515
4361,-681.5465200293788
4362,-678.5351554080629
4363,-552.3552670519041
4364,-736.357147329622
4365,-438.70865678519027
4366,-689.2009519814864
4367,-679.176728177544
4368,-565.1113416224023
4369,-557.5674133262941
4370,-438.42852277750205
4371,-429.4302967744971
4372,-734.1840500061475
4373,-433.13687747762583
4374,-690.8109365233731
4375,-587.7127484953336
4376,-569.3388636791558
4377,-552.0973314494869
4378,-436.5043036410442
4379,-566.9784234792533
4380,-435.71972017150495
4381,-543.5266426684635
4382,-803.2333497455857
4383,-434.4273363461505
4384,-434.02020110358336
4385,-613.7452151724574
4386,-782.815256390542
4387,-564.1237818749127
4388,-440.0384461601957
4389,-670.2216199705027
4390,-676.5631657456291
4391,-550.7820083539294
4392,-785.7480641090376
4393,-675.8779349299159
4394,-885.3411078383708
4395,-566.5004577367507
4396,-683.9405448533518
4397,-405.94165598754927
4398,-558.4606696801168
4399,-677.7506199652348
4400,-566.2327038422578
4401,-553.4993918883342
4402,-435.39077972916937
4403,-562.2061493657276
4404,-650.8261516595115
4405,-562.3436948790159
4406,-559.920918082342
4407,-744.7566900761198
4408,-568.4628638083151
4409,-422.27842964371416
4410,-516.3461477584386
4411,-552.3158405209057
4412,-438.2361431358537
4413,-568.6489405434494
4414,-1003.3610119534475
4415,-459.8490391306167
4416,-561.3994950539786
4417,-564.0383949872726
4418,-698.9301628011583
4419,-679.3930975456582
4420,-433.0858685373757
4421,-569.6143889596096
4422,-838.5238742154124
4423,-583.7166975566026
4424,-310.0142330269944
4425,-542.5515629786742
4426,-739.5727690764191
4427,-677.9660729842486
4428,-567.5139621129546
4429,-563.002062625071
4430,-433.88243323253795
4431,-773.4161901378253
4432,-563.3339906971223
4433,-671.6353481629752
4434,-555.8242990869558
4435,-679.2834146597539
4436,-446.44611317749275
4437,-432.97657041489504
4438,-431.7407040532385
4439,-571.6777527766588
4440,-428.35281485252307
4441,-435.55334551857635
4442,-594.0687909912804
4443,-643.3095896312844
4444,-672.2585149698227
4445,-430.93359371943956
4446,-571.7895788128371
4447,-434.3637829587727
4448,-688.120244579213
4449,-676.8261982669156
4450,-561.8683719170066
4451,-531.7130636314871
4452,-827.99043960082
4453,-572.2103739607982
4454,-893.315929356524
4455,-677.976903822465
4456,-566.8548566125814
4457,-566.423244817339
4458,-561.2782069581425
4459,-566.5472120614911
4460,-610.55005112999
4461,-436.2308428557922
4462,-689.415090908414
4463,-557.5164555234113
4464,-684.2973183366246
4465,-679.0313986257879
4466,-678.3552052679254
4467,-594.4460430075264
4468,-557.55686333719
4469,-565.2270774732357
4470,-560.8771348920898
4471,-663.7774499063249
4472,-438.20562738766995
4473,-559.164036741986
4474,-305.0254375432254
4475,-558.7094762122687
4476,-553.7751948248648
4477,-434.62193995375736
4478,-695.0450475784403
4479,-679.1321081290002
4480,-555.7664835570661
4481,-551.8658228509557
4482,-462.1967829819014
4483,-689.8294508081385
4484,-542.1964605283468
4485,-696.6264292155686
4486,-576.765621460964
4487,-553.8039705850543
4488,-433.86419446936327
4489,-414.8976363279782
4490,-676.022078648298
4491,-666.83764164141
4492,-565.1969161503513
4493,-474.94565445948257
4494,-557.0351174624557
4495,-435.5870595630954
4496,-554.4976912787102
4497,-555.5472389888389
4498,-556.8090012251891
4499,-545.1752081180035
4500,-565.9705420561917
4501,-565.4554678861174
4502,-550.6338600451196
4503,-571.2972450081702
4504,-433.52705327971495
4505,-566.2528860150121
4506,-530.8988396980352
4507,-559.1070562751621
4508,-425.19730478119124
4509,-436.5165847524086
4510,-676.689569463548
4511,-551.1153115409188
4512,-721.5570565506201
4513,-556.1549682143802
4514,-562.0959386246236
4515,-675.6420467115307
4516,-545.3888266826742
4517,-429.161127513648
4518,-544.6159932639999
4519,-431.901268810697
4520,-548.2130718201693
4521,-443.7371837668952
4522,-526.7652286400328
4523,-426.40650977817563
4524,-677.2105966045864
4525,-691.6609973970349
4526,-558.6367828955435
4527,-564.3729866228017
4528,-434.6427307713191
4529,-572.1983069466075
4530,-547.2476413825856
4531,-443.16878033406795
4532,-663.3181452400856
4533,-568.5086166886296
4534,-548.2128758364605
4535,-658.6507263809873
4536,-585.7351454805018
4537,-452.6643789350072
4538,-677.128470801949
4539,-548.9259989630667
4540,-557.9858525880082
4541,-660.2611195030764
4542,-544.2824632058371
4543,-556.934361053622
4544,-428.9201135240988
4545,-554.3520853031946
4546,-460.98090303941177
4547,-432.1618836748096
4548,-563.683230697867
4549,-556.0978282999076
4550,-553.8641646851512
4551,-667.8921589756055
4552,-743.0141879967948
4553,-599.2505618187884
4554,-558.8967571213389
4555,-561.4156856191687
4556,-565.2665383793313
4557,-552.5602549858727
4558,-538.4027765562357
4559,-557.7728800968498
4560,-320.93853158279074
4561,-435.07237753920356
4562,-434.0624137639871
4563,-565.9889921591409
4564,-564.7590343511553
4565,-460.548112486932
4566,-559.7571880819295
4567,-555.9591925035858
4568,-790.4524636653306
4569,-695.9586899330169
4570,-550.3636400652372
4571,-432.60526134410856
4572,-661.9392328894206
4573,-614.4714815703168
4574,-314.74818855143286
4575,-428.867248320309
4576,-430.46396072795744
4577,-554.895999106666
4578,-440.1382743993086
4579,-424.6190566559276
4580,-457.2222512192557
4581,-429.8874356692426
4582,-558.1375147129311
4583,-443.07875396512935
4584,-551.1336858239783
4585,-659.3486072436293
4586,-432.58987353555864
4587,-658.514382393449
4588,-792.7205725151521
4589,-433.55675862300495
4590,-438.58567999240364
4591,-775.52408232321
4592,-314.74691142249833
4593,-560.2171481884403
4594,-429.21782225331765
4595,-671.4235879659369
4596,-548.1766916838384
4597,-600.280358103076
4598,-420.02588245007865
4599,-791.5314159258219
4600,-775.7820125790015
4601,-553.5540518833117
4602,-433.735862946199
4603,-687.7399482911248
4604,-437.1634718640456
4605,-686.1495653411284
4606,-438.07841866438395
4607,-434.4558525794624
4608,-611.5638064510166
4609,-577.5624893478946
4610,-458.3261555507851
4611,-772.1130443450011
4612,-420.7162754405837
4613,-567.3097052585214
4614,-688.4718732343639
4615,-435.69338486896635
4616,-558.9823790966806
4617,-663.1577642686556
4618,-794.2224042673693
4619,-435.0262595774109
4620,-554.1140529571737
4621,-856.3351923645906
4622,-328.92954439723167
4623,-426.61539794690844
4624,-559.7968097024826
4625,-559.0566311539297
4626,-665.5775609328781
4627,-545.7434137566794
4628,-671.4063963323123
4629,-561.1234144260957
4630,-563.3216516534394
4631,-669.5519605857124
4632,-676.6041594088827
4633,-549.3980601905928
4634,-425.6018118196766
4635,-525.3669701718791
4636,-664.286079245921
4637,-556.3294960104639
4638,-545.0302353805753
4639,-459.12693850632587
4640,-430.60056068409756
4641,-597.8854000133484
4642,-638.645891917502
4643,-570.8405845615548
4644,-554.6090605763638
4645,-439.2566209214325
4646,-552.6205431590807
4647,-563.9851513779172
4648,-787.3451480000164
4649,-433.86854326455796
4650,-434.69877555358147
4651,-545.1282878979086
4652,-443.0249858713493
4653,-556.2509504871055
4654,-660.9422365487371
4655,-674.7347287684862
4656,-553.2673136752629
4657,-589.9348174271029
4658,-962.2387470052398
4659,-525.8319445431366
4660,-562.0307819275544
4661,-613.065569455191
4662,-427.38418992039635
4663,-610.5639856213397
4664,-543.9826383817898
4665,-427.5426318597169
4666,-465.52004528625434
4667,-554.0855913777909
4668,-565.4135276589074
4669,-682.4300648578377
4670,-679.8613275785539
4671,-677.6741759906721
4672,-709.3996394112922
4673,-435.1055444946694
4674,-700.2259225345208
4675,-566.2944300402605
4676,-546.2211701203988
4677,-669.1653479072535
4678,-576.5166237337193
4679,-563.1646463330677
4680,-432.81902508685704
4681,-455.71552682640385
4682,-562.4238118048233
4683,-568.4316686583156
4684,-560.1511695329096
4685,-547.8509176486128
4686,-434.9410047263864
4687,-434.7175000218654
4688,-684.4326545326913
4689,-539.6724876870556
4690,-510.0402436400603
4691,-466.72137179332526
4692,-561.4081234596272
4693,-439.4026112885892
4694,-563.4542195292087
4695,-557.2007831820706
4696,-437.5164397731787
4697,-857.6285795478307
4698,-750.5313983954605
4699,-658.2660691375536
4700,-547.1062710807283
4701,-673.5597900331471
4702,-662.6420322583207
4703,-429.8557754851457
4704,-434.12197558641316
4705,-434.83556479808686
4706,-437.3542925985171
4707,-668.0828112666405
4708,-690.5461747656561
4709,-561.9274162040489
4710,-928.6077593619201
4711,-435.9136591925877
4712,-679.2277379171121
4713,-449.5312177275901
4714,-828.9620106195545
4715,-688.1350457697964
4716,-550.3777577078794
4717,-619.6901500457323
4718,-764.1390217343505
4719,-401.31694260235406
4720,-674.8514408178553
4721,-482.1410576430908
4722,-557.6109130908961
4723,-669.1040519425387
4724,-436.3548372182612
